	Lat	Lon	ps (cm)
	15.0	126.25	15.620104862068263
	15.0	126.5	15.522881026259107
	15.0	126.75	14.967401998450757
	15.0	127.0	14.576868555917345
	15.0	127.25	14.605436595131716
	15.0	127.5	14.510217628937088
	15.0	127.75	13.774591570506239
	15.0	128.0	13.237739619885955
	15.0	128.25	13.25740580269849
	15.0	128.5	13.45471469251957
	15.0	128.75	13.730335154444928
	15.0	129.0	13.816080487360937
	15.0	129.25	14.109320690979242
	15.0	129.5	14.109320690979242
	15.0	129.75	14.750430367174294
	15.0	130.0	15.315362380118476
	15.0	130.25	15.46016729145995
	15.0	130.5	14.863000225280798
	15.0	130.75	14.25087745395067
	15.0	131.0	14.337345926858166
	15.0	131.25	14.806500816781284
	15.0	131.5	15.191379681233286
	15.0	131.75	15.194643824534019
	15.0	132.0	14.635454755198678
	15.0	132.25	13.867792662951208
	15.0	132.5	13.280061268585666
	15.0	132.75	12.808515183698063
	15.0	133.0	12.409786335115601
	15.0	133.25	11.959132456181212
	15.0	133.5	11.323545015081613
	15.0	133.75	10.694886991204083
	15.0	134.0	10.043373530958903
	15.0	134.25	9.310860830897424
	15.0	134.5	8.237214597080456
	15.0	134.75	6.838252484191513
	15.0	135.0	4.222290387948922
	15.0	135.25	2.193185222916929
	15.0	135.5	1.196642132154327
	15.0	135.75	1.0297594545765285
	15.0	136.0	1.0287657169364492
	15.0	136.25	0.9391780006170249
	15.0	136.5	0.8261778430315027
	15.0	136.75	0.7068519350836426
	15.0	137.0	0.6621977642831307
	15.0	137.25	0.7147756614707831
	15.0	137.5	0.9319416134538078
	15.0	137.75	1.0620089956919232
	15.0	138.0	0.8912399073130766
	15.0	138.25	0.7241700048163459
	15.0	138.5	0.682842321256955
	15.0	138.75	0.6959040914528725
	15.0	139.0	0.6725929643612568
	15.0	139.25	0.6402473870766549
	15.0	139.5	0.627371575566698
	15.0	139.75	0.6271295996661856
	15.0	140.0	0.6075183964452254
	15.25	60.0	9.510978617198132
	15.25	60.25	9.528636824185606
	15.25	60.5	9.906417715942109
	15.25	60.75	10.386166640032474
	15.25	61.0	10.775759356917906
	15.25	61.25	10.690295508368722
	15.25	61.5	10.462985870571224
	15.25	61.75	10.619688045029491
	15.25	62.0	10.84947514920684
	15.25	62.25	10.858653285214299
	15.25	62.5	10.948653886702683
	15.25	62.75	11.045075493453552
	15.25	63.0	11.131786791225789
	15.25	63.25	11.131603130847042
	15.25	63.5	10.996994945055867
