	Lat	Lon	ps (cm)
	15.25	137.75	0.07898813447593935
	15.25	138.0	0.04268622280817402
	15.25	138.25	0.012989452867501649
	15.25	138.5	0.007462096242584046
	15.25	138.75	0.01060646011865524
	15.25	139.0	0.013263019116677651
	15.25	139.25	0.011687541199736324
	15.25	139.5	0.008632168754119976
	15.25	139.75	0.009324324324324323
	15.25	140.0	0.007343441001977589
	15.5	60.0	7.052086354647348
	15.5	60.25	7.0502834541859105
	15.5	60.5	6.906443638760736
	15.5	60.75	7.058612392880679
	15.5	61.0	7.628595912986159
	15.5	61.25	7.7833981542518
	15.5	61.5	7.572584047462085
	15.5	61.75	7.511232696110764
	15.5	62.0	7.493417930125255
	15.5	62.25	7.378338826631494
	15.5	62.5	7.2384245220830845
	15.5	62.75	7.089050758075147
	15.5	63.0	7.065856954515494
	15.5	63.25	6.984014502307154
	15.5	63.5	6.832966381015184
	15.5	63.75	6.7230553724456055
	15.5	64.0	6.373572841133826
	15.5	64.25	6.167537903757414
	15.5	64.5	6.1549241924851925
	15.5	64.75	6.541710613052068
	15.5	65.0	6.794851680949269
	15.5	65.25	6.823892551087664
	15.5	65.5	6.741934739617673
	15.5	65.75	6.641423862887266
	15.5	66.0	6.6067402768622205
	15.5	66.25	6.71646341463416
	15.5	66.5	6.71646341463416
	15.5	66.75	6.776051417270923
	15.5	67.0	6.8871819380356145
	15.5	67.25	6.942099538562956
	15.5	67.5	7.057241265655906
	15.5	67.75	6.998681608437734
	15.5	68.0	6.9203328938695226
	15.5	68.25	6.832181938035619
	15.5	68.5	7.045665787738937
	15.5	68.75	7.375062623599211
	15.5	69.0	7.497982860909664
	15.5	69.25	7.336647989452843
	15.5	69.5	7.196143704680276
	15.5	69.75	7.230128543177272
	15.5	70.0	7.132643375082381
	15.5	70.25	6.918490441661208
	15.5	70.5	6.634301252472005
	15.5	70.75	6.5126532630191525
	15.5	71.0	6.551621621621608
	15.5	71.25	6.6487343441002045
	15.5	71.5	6.771328279498993
	15.5	71.75	7.0144891232695805
	15.5	72.0	7.253533289386962
	15.5	72.25	7.184057350032967
	15.5	72.5	7.086298615688866
	15.5	72.75	7.101779828609102
	15.5	73.0	6.905893210283467
	15.5	73.25	6.861835860250472
	15.5	73.5	6.869410019775839
	15.5	73.75	6.8542353328939045
	15.5	74.0	7.022495056031639
	15.5	74.25	7.164851680949234
	15.5	74.5	7.167649967040225
	15.5	74.75	7.197778510217488
	15.5	75.0	7.354795649307843
	15.5	75.25	7.643444297956511
	15.5	75.5	7.776704021094295
	15.5	75.75	7.672949901120615
	15.5	76.0	7.579149637442301
	15.5	76.25	7.621397495056011
	15.5	76.5	7.657890573500384
	15.5	76.75	7.571568885959119
	15.5	77.0	7.411786420566888
	15.5	77.25	7.253734344100173
	15.5	77.5	7.163806855636138
	15.5	77.75	7.326793012524757
	15.5	78.0	7.653045484508876
	15.5	78.25	7.8994133157547894
	15.5	78.5	8.423203691496418
	15.5	78.75	8.816367831245856
	15.5	79.0	8.816367831245856
	15.5	79.25	9.101127224785767
	15.5	79.5	9.245580092287371
	15.5	79.75	9.277788398154232
	15.5	80.0	9.25795978905734
	15.5	80.25	9.327732366512842
	15.5	80.5	9.267116018457477
	15.5	80.75	9.212910349373763
	15.5	81.0	8.860286750164805
	15.5	81.25	8.340201054713217
	15.5	81.5	7.3870237310481714
	15.5	81.75	6.294472643375105
	15.5	82.0	5.741938035596626
	15.5	82.25	5.869040870138431
	15.5	82.5	6.609914304548447
	15.5	82.75	7.54821028345417
	15.5	83.0	8.355270270270266
	15.5	83.25	8.600698747528037
	15.5	83.5	8.401967699406722
	15.5	83.75	7.709772577455514
	15.5	84.0	6.832363216875444
	15.5	84.25	5.882933421226091
	15.5	84.5	4.791328279499
	15.5	84.75	3.923319050758068
	15.5	85.0	4.078516809492395
	15.5	85.25	4.999370468029013
	15.5	85.5	5.079607778510224
	15.5	85.75	6.0421951219512104
	15.5	86.0	6.715998681608404
	15.5	86.25	7.4307481872116075
	15.5	86.5	8.02702702702703
	15.5	86.75	7.620138431114052
	15.5	87.0	5.871354647330259
	15.5	87.25	4.207251153592617
	15.5	87.5	3.0080685563612493
	15.5	87.75	2.321443638760713
	15.5	88.0	2.393134475939342
	15.5	88.25	2.6844166117336843
	15.5	88.5	2.554208965062628
	15.5	88.75	2.414248516809496
	15.5	89.0	2.8212458800263667
	15.5	89.25	3.3702307185234126
	15.5	89.5	3.8311437046803083
	15.5	89.75	4.359548450889924
	15.5	90.0	4.7798714568227005
	15.5	90.25	5.324841793012512
	15.5	90.5	5.571173368490452
	15.5	90.75	5.427000659195788
	15.5	91.0	5.026107448912316
	15.5	91.25	4.9806361239288055
	15.5	91.5	5.8203263019116696
	15.5	91.75	5.8575972313777145
	15.5	92.0	7.087590639419918
	15.5	92.25	7.626578773895832
	15.5	92.5	6.916183256427138
	15.5	92.75	5.110293342122599
	15.5	93.0	3.5153988134475926
	15.5	93.25	2.730234014502308
	15.5	93.5	2.3296407382992785
	15.5	93.75	2.090566908371786
	15.5	94.0	2.166048121292027
	15.5	94.25	2.68133816743574
	15.5	94.5	3.5567205009887912
	15.5	94.75	4.575019775873419
	15.5	95.0	5.502247857613698
	15.5	95.25	6.359588002636777
	15.5	95.5	7.008121292023753
	15.5	95.75	7.048543177323653
	15.5	96.0	6.994350692155592
	15.5	96.25	7.369021094265002
	15.5	96.5	7.4950395517468555
	15.5	96.75	7.247435728411352
	15.5	97.0	6.973223467369843
	15.5	97.25	7.040201054713249
	15.5	97.5	7.479350692155571
	15.5	97.75	7.924324324324305
	15.5	98.0	7.924324324324305
	15.5	98.25	7.874957152274222
	15.5	98.5	7.1590309822017035
	15.5	98.75	6.393513513513516
	15.5	99.0	6.1069709953856135
	15.5	99.25	6.636661173368486
	15.5	99.5	7.699472643375066
	15.5	99.75	8.794027686222838
	15.5	100.0	9.43901779828607
	15.5	100.25	9.54492089650625
	15.5	100.5	9.609080421885295
	15.5	100.75	9.481427158866184
	15.5	101.0	9.519077125906373
	15.5	101.25	9.640355965721874
	15.5	101.5	9.622771918259717
	15.5	101.75	9.18686882003956
